transaction_id,customer_id,card_number,timestamp,merchant_category,merchant_type,merchant,amount,currency,country,city,city_size,card_type,card_present,device,channel,device_fingerprint,ip_address,distance_from_home,high_risk_merchant,transaction_hour,weekend_transaction,velocity_last_hour,is_fraud
TX_ca00271a,CUST_98610,4403400320405381,2024-10-16 13:06:01.009269+00:00,Gas,major,Exxon,54241.13,JPY,Japan,Unknown City,medium,Gold Credit,False,Edge,web,e1f0fe78406fdede1f4b8adc2b7e8d36,112.252.101.9,0,False,13,False,"{'num_transactions': 772, 'total_amount': 50467711.54896247, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 983616.2067552474}",False
TX_adbb785c,CUST_40104,4213742922990447,2024-10-03 16:47:20.215820+00:00,Healthcare,pharmacy,CVS Pharmacy,622.44,CAD,Canada,Unknown City,medium,Basic Debit,False,Edge,web,2af5f11a4cc0a978b3d2d7bfedbf78b0,98.137.196.135,0,False,16,False,"{'num_transactions': 429, 'total_amount': 9380085.28684228, 'unique_merchants': 101, 'unique_countries': 12, 'max_single_amount': 1004053.002646444}",False
TX_c543ab0b,CUST_33567,5283378529912013,2024-10-17 11:10:19.379085+00:00,Retail,physical,Costco,401.23,USD,USA,Los Angeles,large,Gold Credit,False,Edge,web,e60fa092c94e9e35bb1719d8243be875,184.170.56.24,0,False,11,False,"{'num_transactions': 264, 'total_amount': 7129156.767375988, 'unique_merchants': 94, 'unique_countries': 12, 'max_single_amount': 1867754.34600409}",False
TX_008bdc1b,CUST_82431,6092746831439926,2024-10-19 09:39:00.868660+00:00,Retail,online,eBay,15214.83,MXN,Mexico,Unknown City,medium,Gold Credit,False,Chrome,web,e358c92a249a90cb3e56591b111b3c71,246.242.134.185,0,False,9,True,"{'num_transactions': 108, 'total_amount': 2737222.2449664706, 'unique_merchants': 61, 'unique_countries': 11, 'max_single_amount': 675454.0144322594}",False
TX_707f8af8,CUST_22842,373111163966546,2024-10-19 11:51:06.616041+00:00,Gas,major,Shell,6553.89,MXN,Mexico,Unknown City,medium,Basic Credit,False,iOS App,mobile,2ab5e76e35c44e8f392a02d395b9bd97,89.129.71.131,0,False,11,True,"{'num_transactions': 172, 'total_amount': 6609488.65968762, 'unique_merchants': 78, 'unique_countries': 12, 'max_single_amount': 1841066.8179234092}",False
TX_d8929f5c,CUST_37878,4513050155793554,2024-10-19 07:44:10.849904+00:00,Restaurant,fast_food,McDonald's,241.13,GBP,UK,Unknown City,medium,Premium Debit,False,Edge,web,8f79e8e5100b4bf9d399f4fa8bb8b22f,230.64.248.139,0,False,7,True,"{'num_transactions': 126, 'total_amount': 2735727.3945084917, 'unique_merchants': 70, 'unique_countries': 11, 'max_single_amount': 532286.2200507859}",False
TX_b9b6cf6d,CUST_66619,374407648026958,2024-10-07 23:51:06.766232+00:00,Travel,booking,Expedia,12375.76,BRL,Brazil,Unknown City,medium,Premium Debit,False,Firefox,web,3b38cb5d0895ec25befe86a1fa0545ce,100.252.255.63,0,True,23,False,"{'num_transactions': 587, 'total_amount': 13849139.633703994, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 863145.0203993625}",False
TX_8bafe64c,CUST_47067,370134634450547,2024-10-18 16:33:57.697747+00:00,Retail,online,Amazon,1386.39,SGD,Singapore,Unknown City,medium,Platinum Credit,False,iOS App,mobile,87a4c098c3cfa67805fd0e912741a8e1,188.241.153.186,0,False,16,False,"{'num_transactions': 613, 'total_amount': 21773621.319376487, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 2419803.5157209383}",False
TX_9ceb2a17,CUST_50957,6261674376557842,2024-10-17 04:18:02.815157+00:00,Travel,airlines,Emirates,818.02,AUD,Australia,Unknown City,medium,Premium Debit,False,Safari,web,3bc366f77072e54f32d1275ff5858b96,218.129.245.156,1,True,4,False,"{'num_transactions': 97, 'total_amount': 487032.5566487631, 'unique_merchants': 54, 'unique_countries': 11, 'max_single_amount': 153484.5457839205}",False
TX_5ff95d4b,CUST_85033,6407382418008445,2024-10-21 17:58:07.732449+00:00,Education,online,MasterClass,648.38,USD,USA,Dallas,medium,Gold Credit,False,Android App,mobile,441c48673080c2db6141f2002de5de17,56.170.239.44,0,False,17,False,"{'num_transactions': 287, 'total_amount': 12172125.967056526, 'unique_merchants': 96, 'unique_countries': 12, 'max_single_amount': 6170148.466088976}",False
TX_c732867c,CUST_65215,379239978536065,2024-10-30 09:49:53.049916+00:00,Retail,physical,Walmart,6298.25,JPY,Japan,Unknown City,medium,Basic Debit,False,iOS App,mobile,d18b55f89123744491211de84f3200d8,3.3.88.98,0,False,9,False,"{'num_transactions': 16, 'total_amount': 190619.51647036927, 'unique_merchants': 13, 'unique_countries': 6, 'max_single_amount': 36766.897683295036}",False
TX_b975610a,CUST_39420,5434986607571614,2024-10-09 13:09:51.161236+00:00,Grocery,online,Amazon Fresh,9125.68,BRL,Brazil,Unknown City,medium,Platinum Credit,False,Edge,web,40b435818e2de024edbbe134aa49920e,209.76.11.113,0,False,13,False,"{'num_transactions': 0, 'total_amount': 9125.677094365054, 'unique_merchants': 0, 'unique_countries': 0, 'max_single_amount': 9125.677094365054}",False
TX_48de478e,CUST_91736,5912342650997861,2024-10-01 17:14:09.884171+00:00,Healthcare,medical,Urgent Care,398250.55,NGN,Nigeria,Unknown City,medium,Premium Debit,False,Firefox,web,3e2872540dba97824bc38659264e73a7,190.94.250.229,1,False,17,False,"{'num_transactions': 1058, 'total_amount': 30840760.423092738, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1036119.0421085056}",True
TX_80a7ffff,CUST_40552,5392264286787020,2024-10-29 17:39:11.316366+00:00,Education,online,Udemy,897.98,AUD,Australia,Unknown City,medium,Gold Credit,False,Firefox,web,a2a186f925401e94239fb490301b342c,176.250.37.63,0,False,17,False,"{'num_transactions': 44, 'total_amount': 2149706.3747245246, 'unique_merchants': 33, 'unique_countries': 9, 'max_single_amount': 975064.5688692161}",False
TX_09682f28,CUST_79903,6799096125677377,2024-10-21 23:51:13.862197+00:00,Restaurant,casual,Red Lobster,342.32,AUD,Australia,Unknown City,medium,Premium Debit,False,Firefox,web,8809b6f849e9eebdb471631ba04a38e3,30.135.95.231,1,False,23,False,"{'num_transactions': 286, 'total_amount': 7680999.717761164, 'unique_merchants': 97, 'unique_countries': 12, 'max_single_amount': 1004112.6082653091}",False
TX_07fae77f,CUST_31160,5829515697826456,2024-10-25 18:02:07.050938+00:00,Entertainment,events,Regal Cinemas,324.68,USD,USA,Los Angeles,large,Basic Debit,False,Firefox,web,d3239bc8538be793ecbc360ca631d6d1,2.73.0.231,0,True,18,False,"{'num_transactions': 2, 'total_amount': 57619.95128396176, 'unique_merchants': 2, 'unique_countries': 2, 'max_single_amount': 57060.00128396176}",False
TX_a166fde4,CUST_99957,6713127044279673,2024-10-17 06:25:04.911060+00:00,Retail,physical,Target,53758.19,JPY,Japan,Unknown City,medium,Gold Credit,False,Chrome,web,4e128a6340108e5492474048e31c048d,129.106.144.123,0,False,6,False,"{'num_transactions': 508, 'total_amount': 39353281.18825992, 'unique_merchants': 102, 'unique_countries': 12, 'max_single_amount': 4566321.212648283}",False
TX_9c673fe0,CUST_78410,5291856281749087,2024-10-06 02:27:31.402081+00:00,Travel,hotels,Hilton,291430.98,JPY,Japan,Unknown City,medium,Basic Debit,True,Magnetic Stripe,pos,feb7d9b0efebfcaceaf105c84fba908f,173.70.175.211,0,True,2,True,"{'num_transactions': 817, 'total_amount': 31536781.837992992, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1010226.2644748652}",True
TX_d2a1e74b,CUST_62639,6100745669345247,2024-10-17 11:28:21.128166+00:00,Entertainment,events,AMC Theaters,247.37,GBP,UK,Unknown City,medium,Gold Credit,False,Android App,mobile,2c78af697a72b281ba15c02f3295f15e,221.156.223.86,0,True,11,False,"{'num_transactions': 673, 'total_amount': 13467491.965772491, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1086793.2998913792}",False
TX_364a83da,CUST_86139,5767419024137485,2024-10-29 22:57:07.009798+00:00,Retail,online,eBay,210.73,GBP,UK,Unknown City,medium,Basic Debit,False,Android App,mobile,a5cc36b4f7857aa3b7451817f57534a4,111.75.162.79,0,False,22,False,"{'num_transactions': 39, 'total_amount': 58786.55867164517, 'unique_merchants': 29, 'unique_countries': 8, 'max_single_amount': 12255.79400707338}",False
TX_2b02a336,CUST_28041,4927630474280951,2024-10-11 06:54:19.805647+00:00,Retail,physical,Target,36077.81,NGN,Nigeria,Unknown City,medium,Basic Debit,False,Edge,web,d8a08b49919f073a1a2f2b85c3f591c2,5.46.62.86,0,False,6,False,"{'num_transactions': 228, 'total_amount': 20593824.588937435, 'unique_merchants': 90, 'unique_countries': 12, 'max_single_amount': 961805.1610083149}",False
TX_40c5c2cd,CUST_68831,370755120542817,2024-10-01 09:09:11.441065+00:00,Entertainment,gaming,PlayStation Store,1282.95,BRL,Brazil,Unknown City,medium,Premium Debit,False,iOS App,mobile,08da484acb69b478a29987463a1e33f1,9.30.132.113,0,True,9,False,"{'num_transactions': 885, 'total_amount': 28877206.22403482, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 5976769.030625453}",False
TX_16b19763,CUST_73430,6542370160202825,2024-10-27 17:39:22.364676+00:00,Restaurant,casual,Applebee's,481.1,BRL,Brazil,Unknown City,medium,Basic Debit,False,iOS App,mobile,0c4a6f408586e03f8920e557c83ced3c,171.74.136.131,1,False,17,True,"{'num_transactions': 119, 'total_amount': 14995870.803352954, 'unique_merchants': 68, 'unique_countries': 12, 'max_single_amount': 2057087.1579098022}",False
TX_6c01d93e,CUST_85580,4778725308588460,2024-10-27 05:51:41.264565+00:00,Restaurant,casual,Olive Garden,0.86,BRL,Brazil,Unknown City,medium,Gold Credit,True,Magnetic Stripe,pos,d5fbd81bb1636a03a70a713b2822b63c,91.33.21.114,1,False,5,True,"{'num_transactions': 139, 'total_amount': 10912378.858691176, 'unique_merchants': 68, 'unique_countries': 9, 'max_single_amount': 1838348.542193449}",True
TX_44515c2b,CUST_64012,6399106481013648,2024-10-22 10:45:43.906496+00:00,Entertainment,streaming,Disney+,152.74,AUD,Australia,Unknown City,medium,Platinum Credit,False,Firefox,web,7f27cdf0992f8fb2e3fbf5db74ad016f,59.197.96.165,0,True,10,False,"{'num_transactions': 111, 'total_amount': 1492327.8607298795, 'unique_merchants': 65, 'unique_countries': 9, 'max_single_amount': 886678.564948101}",False
TX_b1d8f8ff,CUST_71297,372935582951668,2024-10-30 02:08:19.144295+00:00,Education,supplies,Barnes & Noble,185538.0,RUB,Russia,Unknown City,medium,Basic Credit,False,iOS App,mobile,ac1cfecb7c0adf84bc391c954e1ea769,184.182.230.121,1,False,2,False,"{'num_transactions': 60, 'total_amount': 3107442.075223508, 'unique_merchants': 43, 'unique_countries': 8, 'max_single_amount': 1378107.2687474631}",True
TX_874598a1,CUST_94654,4639992095241070,2024-10-04 18:14:21.991257+00:00,Healthcare,pharmacy,Rite Aid,413.21,USD,USA,Phoenix,medium,Basic Credit,False,Safari,web,8c19510a41733fbbf7770f8de55f8978,243.159.120.25,0,False,18,False,"{'num_transactions': 1066, 'total_amount': 23783127.179157097, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1805037.7861557796}",False
TX_f655c2b2,CUST_50957,6261674376557842,2024-10-10 14:08:12.806557+00:00,Travel,booking,Airbnb,2078.17,GBP,UK,Unknown City,medium,Premium Debit,False,Safari,web,3bc366f77072e54f32d1275ff5858b96,78.249.247.249,0,True,14,False,"{'num_transactions': 8, 'total_amount': 25095.537623603537, 'unique_merchants': 8, 'unique_countries': 4, 'max_single_amount': 20759.36469639595}",False
TX_4e4e6789,CUST_17034,377749343727241,2024-10-01 02:38:08.554937+00:00,Grocery,online,Walmart Grocery,324276.21,NGN,Nigeria,Unknown City,medium,Premium Debit,True,Chip Reader,pos,e5d9eb0c428e36887a02d0af940cae8b,65.209.186.143,0,False,2,False,"{'num_transactions': 465, 'total_amount': 66387642.18471633, 'unique_merchants': 102, 'unique_countries': 12, 'max_single_amount': 1334523.7648231497}",True
TX_36ee6975,CUST_62359,4711802011632164,2024-10-06 17:51:32.887491+00:00,Travel,transport,Hertz,704.0,MXN,Mexico,Unknown City,medium,Basic Debit,False,Chrome,web,535670ecaebe83ba7ef24562e936d75f,21.50.240.124,0,True,17,True,"{'num_transactions': 539, 'total_amount': 7673960.970707117, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 593496.3060131959}",False
TX_8ac442dc,CUST_29883,6610483208684354,2024-10-04 22:10:20.171745+00:00,Grocery,online,FreshDirect,780.46,SGD,Singapore,Unknown City,medium,Platinum Credit,False,Safari,web,c17c495ab74c6b8b4266464cf473b07e,51.32.57.93,1,False,22,False,"{'num_transactions': 439, 'total_amount': 14026198.771235194, 'unique_merchants': 102, 'unique_countries': 12, 'max_single_amount': 2085647.5575788917}",False
TX_3afe9a8a,CUST_65047,373843840195087,2024-10-02 18:41:37.400671+00:00,Travel,hotels,Hyatt,12193.77,BRL,Brazil,Unknown City,medium,Basic Credit,False,Chrome,web,18ed7f9cf5c4e12471e4c87b1259a96d,215.113.88.131,1,True,18,False,"{'num_transactions': 675, 'total_amount': 21071709.99782447, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 3063768.5969332326}",True
TX_e0c7edbd,CUST_14651,6341960882942923,2024-10-11 04:53:42.998786+00:00,Travel,hotels,Holiday Inn,1390.46,USD,USA,Los Angeles,large,Basic Debit,False,Safari,web,f876f0ca202c052809cc43f43884eeb7,182.136.117.46,1,True,4,False,"{'num_transactions': 137, 'total_amount': 3914231.574716847, 'unique_merchants': 78, 'unique_countries': 12, 'max_single_amount': 1286188.3980779354}",True
TX_18e464f8,CUST_77476,6772033384785741,2024-10-28 08:56:05.790609+00:00,Restaurant,casual,Chili's,792.81,BRL,Brazil,Unknown City,medium,Gold Credit,False,Android App,mobile,df300263fd275e37d3d3269ebde7452d,190.13.237.179,0,False,8,False,"{'num_transactions': 53, 'total_amount': 1469147.4722035262, 'unique_merchants': 42, 'unique_countries': 7, 'max_single_amount': 985495.3531817296}",False
TX_9b024932,CUST_93637,4287748308149095,2024-10-10 08:41:32.679074+00:00,Education,online,MasterClass,74097.46,RUB,Russia,Unknown City,medium,Platinum Credit,False,iOS App,mobile,0deced3ea7349435926bc1a8388d70ef,90.17.180.218,0,False,8,False,"{'num_transactions': 551, 'total_amount': 40421650.43975184, 'unique_merchants': 102, 'unique_countries': 12, 'max_single_amount': 5844641.829309426}",False
TX_7fdbf831,CUST_24860,4399071648803791,2024-10-16 05:54:57.565517+00:00,Gas,major,Chevron,528.69,USD,USA,San Jose,medium,Gold Credit,False,Safari,web,5ff2d0a8aac9d922e8255ae3199ce19b,31.81.162.115,1,False,5,False,"{'num_transactions': 364, 'total_amount': 12721578.98804607, 'unique_merchants': 94, 'unique_countries': 12, 'max_single_amount': 2718925.351981596}",False
TX_f7f6f3fb,CUST_65792,5056255894963141,2024-10-03 12:22:08.434493+00:00,Restaurant,premium,Morton's,24.95,BRL,Brazil,Unknown City,medium,Gold Credit,True,Magnetic Stripe,pos,0023daa5a44ef6fbe42379f24e00254c,7.33.253.246,1,False,12,False,"{'num_transactions': 639, 'total_amount': 10510820.04790219, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1008682.521564639}",True
TX_653732b2,CUST_38399,379754168491285,2024-10-23 19:48:38.108003+00:00,Travel,booking,Airbnb,26801.02,MXN,Mexico,Unknown City,medium,Platinum Credit,False,Chrome,web,f82a7ce04ca00dbb1bb910f75aa8de8c,252.50.154.179,0,True,19,False,"{'num_transactions': 209, 'total_amount': 8161679.286672238, 'unique_merchants': 84, 'unique_countries': 12, 'max_single_amount': 766500.7835087528}",False
TX_e5e7ef11,CUST_57930,5085690354769270,2024-10-05 09:03:22.947239+00:00,Healthcare,pharmacy,Rite Aid,26220.59,RUB,Russia,Unknown City,medium,Basic Debit,False,Safari,web,94dda8e777262c608da7f437df04487d,14.150.60.163,0,False,9,True,"{'num_transactions': 443, 'total_amount': 9810642.182280663, 'unique_merchants': 102, 'unique_countries': 12, 'max_single_amount': 876990.9923397484}",False
TX_d6719547,CUST_25565,375568548479792,2024-10-06 11:27:01.205181+00:00,Travel,transport,Hertz,121.07,USD,USA,Philadelphia,medium,Premium Debit,False,Chrome,web,60cca50625ae275d296f7c57d22067b3,124.108.149.136,0,True,11,True,"{'num_transactions': 749, 'total_amount': 20135427.18442068, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2033437.1146540202}",False
TX_b407aa8b,CUST_34069,5664211741440530,2024-10-13 04:44:09.774494+00:00,Retail,online,Amazon,2476.09,EUR,Germany,Unknown City,medium,Platinum Credit,True,NFC Payment,pos,1a022b5155a593bf4cb1e2e205222cb8,146.120.93.150,1,False,4,True,"{'num_transactions': 370, 'total_amount': 13193872.828371748, 'unique_merchants': 101, 'unique_countries': 12, 'max_single_amount': 4312861.6431554435}",True
TX_f277a4cb,CUST_10022,378949735833867,2024-10-28 11:27:19.348213+00:00,Retail,physical,IKEA,121.23,GBP,UK,Unknown City,medium,Basic Credit,False,Firefox,web,24a8d94924d56af713f55a2b26cd322e,149.202.245.8,0,False,11,False,"{'num_transactions': 27, 'total_amount': 131909.89777809323, 'unique_merchants': 22, 'unique_countries': 6, 'max_single_amount': 77345.86893308807}",False
TX_65d51913,CUST_42328,373539443001967,2024-10-29 05:02:52.017935+00:00,Grocery,physical,Aldi,3021.92,BRL,Brazil,Unknown City,medium,Basic Debit,True,Magnetic Stripe,pos,8d549f520e4fabfaa2e07788c1c6f783,29.154.138.32,1,False,5,False,"{'num_transactions': 10, 'total_amount': 1180534.810152864, 'unique_merchants': 9, 'unique_countries': 5, 'max_single_amount': 768194.883190671}",True
TX_478ec0d9,CUST_65013,372561218074087,2024-10-09 19:17:28.703097+00:00,Gas,major,BP,8232.61,BRL,Brazil,Unknown City,medium,Gold Credit,False,Android App,mobile,db2562837d33b935d07a0b28a6ba4853,18.113.122.143,1,False,19,False,"{'num_transactions': 346, 'total_amount': 13500848.021131923, 'unique_merchants': 102, 'unique_countries': 12, 'max_single_amount': 1531804.0236420683}",True
TX_e88daf1b,CUST_84183,372911302573439,2024-10-30 11:05:00.754218+00:00,Entertainment,streaming,HBO Max,958.36,BRL,Brazil,Unknown City,medium,Premium Debit,False,iOS App,mobile,db96108dea161700a306a6107ce8f8fc,82.205.69.248,0,True,11,False,"{'num_transactions': 33, 'total_amount': 456465.2717815586, 'unique_merchants': 28, 'unique_countries': 5, 'max_single_amount': 200267.24372818926}",False
TX_0af77445,CUST_18862,6015326075939131,2024-10-17 19:41:45.913990+00:00,Travel,airlines,Emirates,2271.38,AUD,Australia,Unknown City,medium,Basic Credit,False,Android App,mobile,7a10c05926d17e4012758df18da969fb,37.216.169.19,0,True,19,False,"{'num_transactions': 226, 'total_amount': 4673510.269324431, 'unique_merchants': 87, 'unique_countries': 12, 'max_single_amount': 1031863.7560995334}",False
TX_d29ff3eb,CUST_45872,4006277161541990,2024-10-23 13:08:38.019560+00:00,Gas,local,Highway Gas Stop,4983.46,MXN,Mexico,Unknown City,medium,Basic Debit,False,Firefox,web,e9e9ff846369d006907047b4164551e2,53.169.31.244,0,False,13,False,"{'num_transactions': 38, 'total_amount': 492292.38561465853, 'unique_merchants': 34, 'unique_countries': 5, 'max_single_amount': 193801.75256191887}",False
TX_5380b589,CUST_14566,376736745366216,2024-10-19 18:30:20.858724+00:00,Restaurant,premium,Capital Grille,934.68,BRL,Brazil,Unknown City,medium,Basic Credit,False,Edge,web,43b2170354f8e33947075f0d3cbd5bee,138.169.162.59,0,False,18,True,"{'num_transactions': 77, 'total_amount': 872359.3290143037, 'unique_merchants': 49, 'unique_countries': 12, 'max_single_amount': 173783.32593029612}",False
TX_2ec372aa,CUST_70988,6864364124650484,2024-10-29 16:55:36.845094+00:00,Retail,online,Amazon,310888.2,NGN,Nigeria,Unknown City,medium,Basic Debit,False,iOS App,mobile,1a7fc37a778499efb29fee95a5ef98a8,30.84.141.143,0,False,16,False,"{'num_transactions': 25, 'total_amount': 2773976.8351205457, 'unique_merchants': 23, 'unique_countries': 4, 'max_single_amount': 369708.842557754}",False
